mag_field	scattering_re	scattering_im
1.3421647819063006e2	-1.6234103923894654e2	-7.279288238678622e-13
1.3521809369951535e2	-1.6394125664504497e2	7.146062238370661e-13
1.3621970920840064e2	-1.6553639000171987e2	1.0037371118083981e-12
1.3722132471728597e2	-1.671186835823562e2	1.1287621821714244e-12
1.3822294022617126e2	-1.6871059107013724e2	1.318187045133673e-12
1.3922455573505655e2	-1.7029064452817252e2	3.641898205014539e-13
1.4022617124394185e2	-1.7187339583730915e2	1.2591220518324986e-13
1.4122778675282714e2	-1.7345160312484126e2	1.1771814156365696e-12
1.4222940226171244e2	-1.7503290789253612e2	1.0139635215502694e-12
1.4323101777059776e2	-1.7660311985388785e2	-1.1150067020557607e-12
1.4423263327948305e2	-1.7817022438399425e2	1.5060725055462774e-12
1.4523424878836835e2	-1.7974120334805718e2	-9.164808853462144e-13
1.4623586429725364e2	-1.8130817313320858e2	-2.296203287831422e-13
1.4723747980613894e2	-1.8285846201741663e2	-1.5813632169839761e-12
1.4823909531502423e2	-1.844201470433155e2	2.762561100270493e-13
1.4924071082390955e2	-1.8597092489589255e2	7.239523430254213e-13
1.5024232633279485e2	-1.8752015923321875e2	-1.4550138897808367e-12
1.5124394184168014e2	-1.890676181119224e2	3.597569094316008e-13
1.5224555735056543e2	-1.906056160039245e2	6.568907997367042e-13
1.5324717285945073e2	-1.92141140344369e2	1.8192225868727074e-12
1.5424878836833602e2	-1.936757590388898e2	-1.6286872411125013e-12
1.5525040387722134e2	-1.9520832967578266e2	3.308902387198736e-13
1.5625201938610664e2	-1.967320236071959e2	-1.532757827466881e-12
1.5725363489499193e2	-1.9825552277258188e2	-1.510109388972014e-13
1.5825525040387723e2	-1.9976207522659746e2	-9.362697703516701e-13
1.5925686591276252e2	-2.0127570228431998e2	4.2061164190963976e-13
1.6025848142164784e2	-2.0278484124148991e2	-3.95295832971151e-14
1.6126009693053314e2	-2.0428710761028606e2	-6.342512898531726e-13
1.6226171243941843e2	-2.05783893087233e2	8.367870983691636e-13
1.6326332794830373e2	-2.0728127271673682e2	-1.5167909115737697e-12
1.6426494345718902e2	-2.0877136068283448e2	6.515774690021876e-13
1.652665589660743e2	-2.102611874265822e2	-9.291772457886217e-13
1.6626817447495964e2	-2.117284976911627e2	-8.345735172564266e-13
1.6726978998384493e2	-2.132039012182159e2	-1.0793071108141551e-13
1.6827140549273022e2	-2.1467252913438764e2	-1.5887612996290359e-12
1.6927302100161552e2	-2.161415199431416e2	-1.2969508493280348e-13
1.702746365105008e2	-2.176039747442946e2	7.750630877547228e-13
1.712762520193861e2	-2.1905997276599302e2	-4.503814932601724e-13
1.7227786752827143e2	-2.2050966192623554e2	-7.373125570509972e-14
1.7327948303715672e2	-2.219532134506638e2	-7.626316070647547e-13
1.7428109854604202e2	-2.2338964736563196e2	-6.120609717598821e-13
1.752827140549273e2	-2.248278761700452e2	-4.0108294226761573e-13
1.762843295638126e2	-2.2626085589045178e2	-9.016613510395525e-14
1.772859450726979e2	-2.276793913440474e2	-1.6487558706590745e-12
1.7828756058158322e2	-2.2909957918676463e2	1.2516714729298819e-12
1.7928917609046852e2	-2.3051436211196162e2	-2.3363402450723415e-13
1.802907915993538e2	-2.319238304575063e2	-9.594118533859612e-13
1.812924071082391e2	-2.3332813708921321e2	-2.265283125434117e-13
1.822940226171244e2	-2.3471858468002247e2	4.264071987874604e-14
1.832956381260097e2	-2.3610428325064177e2	-2.4074294293233653e-13
1.8429725363489501e2	-2.374921074277789e2	-5.290138363337824e-13
1.852988691437803e2	-2.388750480423435e2	1.2863371737438222e-12
1.863004846526656e2	-2.4024502100457093e2	-9.540948016265166e-13
1.873021001615509e2	-2.4161060015987044e2	-7.209028866078895e-13
1.883037156704362e2	-2.4297788387479557e2	-2.465200384410991e-13
1.8930533117932148e2	-2.4434138195191196e2	-4.92597032941831e-13
1.903069466882068e2	-2.4569195378700937e2	-1.734531860538402e-12
1.913085621970921e2	-2.4703833967609648e2	-8.381739203717969e-13
1.923101777059774e2	-2.4838070873942948e2	-3.309173356436083e-13
1.933117932148627e2	-2.497102351794053e2	2.487438040226254e-13
1.9431340872374798e2	-2.5103598194924822e2	2.2209319401585147e-14
1.953150242326333e2	-2.523562451925931e2	1.8278312040426875e-12
1.963166397415186e2	-2.5367283185245455e2	-9.181375059924644e-13
1.973182552504039e2	-2.5498579569533084e2	1.1104736752568309e-13
1.983198707592892e2	-2.562863902916088e2	-7.693379382009901e-13
1.9932148626817448e2	-2.575835180465316e2	-8.128704877382733e-14
2.0032310177705978e2	-2.58868684730517e2	9.194785719812966e-14
2.013247172859451e2	-2.6015749109975854e2	-8.990478026038895e-13
2.023263327948304e2	-2.6144287074445856e2	-1.8300818023960487e-13
2.033279483037157e2	-2.627092880717206e2	7.40918320570864e-13
2.0432956381260098e2	-2.6397976109047437e2	2.372010205431574e-13
2.0533117932148627e2	-2.6523839022485834e2	-2.0877291656684632e-13
2.0633279483037157e2	-2.6648672308773155e2	-8.670758982887765e-13
2.073344103392569e2	-2.6774523319439226e2	-1.434765209160184e-12
2.0833602584814219e2	-2.6897754243893456e2	-7.578065222847467e-13
2.0933764135702748e2	-2.7020908691025187e2	-7.44482215201349e-13
2.1033925686591277e2	-2.7144112938306e2	-7.507027795022852e-13
2.1134087237479807e2	-2.726635932442526e2	5.010619470819138e-13
2.1234248788368336e2	-2.7388357025047407e2	1.9189650902075677e-13
2.1334410339256868e2	-2.7509214013372895e2	-6.840770938556108e-13
2.1434571890145398e2	-2.762897083756046e2	3.669149186785425e-13
2.1534733441033927e2	-2.7748444475466715e2	-7.453809293236448e-13
2.1634894991922457e2	-2.786841715448124e2	-9.18624155145387e-13
2.1735056542810986e2	-2.7986559338978384e2	-6.112329463446046e-13
2.1835218093699515e2	-2.810430863069374e2	-3.216087701856913e-13
2.1935379644588048e2	-2.82202576155416e2	4.326625032122551e-13
2.2035541195476577e2	-2.8336834788257454e2	-1.4339196683582432e-12
2.2135702746365106e2	-2.845287845298284e2	2.62974716741316e-13
2.2235864297253636e2	-2.856801317113883e2	-4.735332549348849e-13
