mag_field	scattering_re	scattering_im
5.87646911727932e1	-7.7019851526454595e0	-2.2462988380684825e-13
5.901475368842211e1	-7.598279324228207e0	-3.3202685142797768e-15
5.9264816204051016e1	-7.497182777002147e0	3.978233077020797e-13
5.951487871967993e1	-7.398566335212547e0	-1.748553107341745e-13
5.976494123530883e1	-7.302238676168575e0	2.0318339636196128e-13
6.001500375093774e1	-7.208086945808525e0	6.487012119831759e-14
6.026506626656665e1	-7.116000068176052e0	-1.1661355592516735e-13
6.051512878219555e1	-7.025832526775569e0	4.496585732080333e-14
6.076519129782446e1	-6.937504398886054e0	-5.638382729550333e-14
6.101525381345337e1	-6.850911626767059e0	-3.7395678690647935e-13
6.1265316329082275e1	-6.765960382024134e0	-4.843009999780034e-13
6.151537884471118e1	-6.6825634475448235e0	2.723954475941002e-13
6.176544136034009e1	-6.600663627240408e0	2.3663751731440166e-13
6.2015503875968996e1	-6.520172046889267e0	2.4214179425764317e-13
6.22655663915979e1	-6.441013930651122e0	-1.7468868293881774e-13
6.251562890722681e1	-6.363154249835822e0	-7.278911668688244e-15
6.276569142285572e1	-6.286510497383703e0	2.7270937625216374e-13
6.301575393848463e1	-6.211041231721533e0	4.2508771455647284e-13
6.326581645411353e1	-6.136680830742702e0	-2.2073956294723112e-13
6.351587896974244e1	-6.063406363176309e0	-1.481039725126667e-13
6.376594148537135e1	-5.991151485931662e0	1.145430906492351e-13
6.401600400100025e1	-5.919887204727453e0	-3.227370882040329e-14
6.426606651662917e1	-5.849565368997065e0	9.623391849613631e-15
6.451612903225806e1	-5.7801640908776495e0	3.960830095476696e-13
6.476619154788698e1	-5.711615418155182e0	-5.265942230629792e-13
6.501625406351589e1	-5.643931479653066e0	2.0143374840601587e-13
6.526631657914479e1	-5.577032104420582e0	8.918918540081631e-14
6.55163790947737e1	-5.51092775135379e0	5.276272040232774e-13
6.576644161040261e1	-5.44557902124056e0	3.357760822843881e-13
6.60165041260315e1	-5.380968049236895e0	1.0042065796859666e-13
6.626656664166042e1	-5.317045012826784e0	1.6511290464915359e-13
6.651662915728933e1	-5.253793503248342e0	2.5447901488655776e-13
6.676669167291823e1	-5.191201270066584e0	-4.133945975218171e-13
6.701675418854714e1	-5.129251354844302e0	4.541684382789345e-14
6.726681670417605e1	-5.0679236337749005e0	-4.682994989176977e-13
6.751687921980496e1	-5.007170747085155e0	2.362990682152414e-13
6.776694173543386e1	-4.947011041759506e0	5.244056930190158e-13
6.801700425106277e1	-4.887402399741983e0	-8.087462159142656e-14
6.826706676669168e1	-4.828352373142227e0	1.0220653447918634e-13
6.851712928232058e1	-4.769808926567846e0	2.0993469421923994e-13
6.87671917979495e1	-4.7117928825051205e0	3.296593402066515e-13
6.90172543135784e1	-4.654272643344366e0	-2.8332396084837075e-13
6.92673168292073e1	-4.597234076001656e0	-4.330740873148048e-15
6.951737934483621e1	-4.540670423286493e0	9.604131090340846e-14
6.976744186046513e1	-4.484562084183626e0	-2.191634081498355e-13
7.001750437609402e1	-4.428901848867646e0	-1.241750747293977e-13
7.026756689172294e1	-4.373668999080573e0	-3.176688811213715e-13
7.051762940735185e1	-4.318861297435604e0	3.4985235663394213e-13
7.076769192298075e1	-4.2644654557135615e0	-2.501590192875898e-13
7.101775443860966e1	-4.2104789807024545e0	-1.871295265074067e-13
7.126781695423857e1	-4.156893657739566e0	9.455680723445897e-14
7.151787946986747e1	-4.103681064898174e0	-2.759769127666616e-13
7.176794198549638e1	-4.050844861976781e0	-5.748790692471679e-14
7.201800450112529e1	-3.998378323899356e0	4.106444414039488e-13
7.226806701675419e1	-3.9462578506585917e0	2.499382490546417e-13
7.25181295323831e1	-3.8945013742869103e0	-3.4710450345830994e-13
7.276819204801201e1	-3.8430846878253044e0	8.334050255928326e-14
7.301825456364091e1	-3.7919880913564086e0	-8.145268731485642e-14
7.326831707926982e1	-3.741232073523085e0	3.027397762256448e-14
7.351837959489873e1	-3.690787480499852e0	-2.4958781492418506e-13
7.376844211052764e1	-3.6406568074597287e0	3.353703669220912e-13
7.401850462615654e1	-3.5908390745377203e0	4.575179437453449e-13
7.426856714178545e1	-3.541323282055033e0	-8.298487652721593e-14
7.451862965741437e1	-3.4920993070658337e0	1.3887899446809598e-13
7.476869217304326e1	-3.4431657635054704e0	2.7312887328649024e-13
7.501875468867217e1	-3.394504864714102e0	-5.012715679318316e-13
7.526881720430109e1	-3.3461320946261734e0	-5.379275860472547e-13
7.551887971992998e1	-3.2980262970420693e0	2.2513251211389667e-14
7.57689422355589e1	-3.2501878826170945e0	-9.664452205480059e-14
7.601900475118781e1	-3.2026084223592095e0	4.019780974710926e-13
7.62690672668167e1	-3.1553039625854544e0	1.179170085725053e-13
7.651912978244562e1	-3.1082324107151456e0	3.054467599900085e-13
7.676919229807453e1	-3.061409612142292e0	5.829453722622947e-14
7.701925481370343e1	-3.0148335285087784e0	-4.0842344587397335e-14
7.726931732933234e1	-2.9684999278029713e0	-5.076359986448076e-13
7.751937984496125e1	-2.9224009029115097e0	-7.853182634448906e-14
7.776944236059015e1	-2.876534216393402e0	-2.910676150749213e-13
7.801950487621906e1	-2.8308940554903836e0	3.6783001814231747e-13
7.826956739184797e1	-2.785475173815681e0	-1.3025066901437893e-13
7.851962990747687e1	-2.740283505958351e0	-5.319470445222188e-13
7.876969242310578e1	-2.695294659105874e0	4.471927620211266e-13
7.901975493873469e1	-2.650529172203636e0	-5.956131385222523e-14
7.926981745436359e1	-2.605979859939991e0	-5.6373107498748383e-14
7.95198799699925e1	-2.5616155985945634e0	2.66537080473122e-13
7.976994248562141e1	-2.51747208584162e0	-2.75181641032892e-13
8.002000500125033e1	-2.473518201314284e0	3.671694937102183e-13
8.027006751687922e1	-2.4297756547333225e0	1.1316471307539865e-14
