mag_field	scattering_re	scattering_im
3.6009002250562645e1	-4.921027281259981e1	6.123481867159737e-14
3.625906476619155e1	-4.9201940278634154e1	-3.625234384579892e-14
3.6509127281820454e1	-4.9193553526715014e1	5.1630442032389947e-14
3.6759189797449366e1	-4.918500058662931e1	1.0970080642169873e-13
3.700925231307827e1	-4.9176377677428874e1	1.3446120648087505e-13
3.725931482870718e1	-4.916768075110226e1	1.8764610327243e-14
3.750937734433609e1	-4.915884461398698e1	-2.365007017038058e-13
3.775943985996499e1	-4.914987026428541e1	1.8381544490453397e-13
3.8009502375593904e1	-4.9140726788603395e1	-2.48270202243449e-13
3.825956489122281e1	-4.9131399827506925e1	-1.733227957457635e-13
3.850962740685171e1	-4.912194532285949e1	3.9028161696074683e-14
3.8759689922480625e1	-4.9112288160337926e1	-1.9042189112780932e-14
3.900975243810953e1	-4.910240658321224e1	-4.685599702057997e-14
3.9259814953738434e1	-4.909224871744228e1	1.4040143562477507e-13
3.9509877469367346e1	-4.908185594332192e1	2.3539029750619297e-13
3.975993998499625e1	-4.907120290153244e1	-3.5525057778932866e-13
4.001000250062516e1	-4.9060204196447536e1	2.51712150199598e-13
4.026006501625407e1	-4.904881460111383e1	3.74126180694706e-13
4.051012753188297e1	-4.903706070657559e1	5.607173539404479e-15
4.0760190047511884e1	-4.902490078564621e1	1.1336482983410685e-13
4.101025256314079e1	-4.901224808837192e1	2.1057432806682304e-13
4.126031507876969e1	-4.899896725734353e1	1.8559186436532483e-13
4.1510377594398605e1	-4.8985166961788586e1	1.545025815660988e-13
4.176044011002751e1	-4.8970650094829175e1	8.366344843043312e-14
4.2010502625656414e1	-4.895531547235204e1	-2.69588374796709e-13
4.2260565141285326e1	-4.893913587384631e1	2.5809643201348214e-13
4.251062765691423e1	-4.892195939377921e1	3.017324182165428e-13
4.2760690172543136e1	-4.890361598910401e1	3.729601173758519e-13
4.301075268817205e1	-4.8883928528279974e1	4.213705075433826e-13
4.326081520380095e1	-4.8862747833037076e1	9.987423970597985e-14
4.3510877719429864e1	-4.8839745830246855e1	2.693661850189258e-13
4.376094023505877e1	-4.881461599813758e1	2.167364966149152e-13
4.401100275068767e1	-4.8787025266834796e1	-2.8868587582079904e-15
4.4261065266316585e1	-4.87563942451492e1	-3.103372788737919e-13
4.451112778194549e1	-4.872216330803357e1	4.934861714283004e-13
4.4761190297574394e1	-4.868347301373215e1	2.805248332556572e-13
4.5011252813203306e1	-4.8639195907628995e1	-2.2789515913234235e-13
4.526131532883221e1	-4.8587962857344515e1	1.353491560615674e-13
4.5511377844461116e1	-4.85276193002471e1	-1.191938346773706e-13
4.576144036009003e1	-4.845526111569972e1	2.5487598469223116e-13
4.601150287571893e1	-4.836664258497282e1	-3.154998293548694e-13
4.626156539134784e1	-4.825499133864861e1	4.5284726045790576e-13
4.651162790697675e1	-4.810952318644662e1	1.943072832908459e-13
4.676169042260565e1	-4.791108126677126e1	2.680883272337457e-13
4.7011752938234565e1	-4.762308504774316e1	3.092255777846008e-14
4.726181545386347e1	-4.716523483829079e1	-3.8983450310640983e-13
4.7511877969492375e1	-4.6319621274382754e1	-9.693091120099873e-14
4.7761940485121286e1	-4.421902270176239e1	6.87837754248506e-14
4.801200300075019e1	-2.9824801278900466e1	-6.642149070283109e-14
4.8262065516379096e1	-5.911017017689792e1	8.394476495640266e-14
4.851212803200801e1	-5.308391397698757e1	-1.5100760253858332e-14
4.876219054763691e1	-5.1587614534441975e1	-6.484402888094014e-14
4.901225306326582e1	-5.090715490936021e1	4.945453545636504e-13
4.926231557889473e1	-5.0517133602071524e1	4.977645408349109e-13
4.951237809452363e1	-5.0263675812134245e1	9.893101629760825e-14
4.9762440610152545e1	-5.008517271404577e1	2.4505117197163854e-13
5.001250312578145e1	-4.995238334018733e1	-1.6877099255259474e-13
5.0262565641410355e1	-4.9849366013378734e1	-3.197764840261735e-14
5.0512628157039266e1	-4.9766977580527694e1	-6.356665837512918e-14
5.076269067266817e1	-4.969932711578067e1	-1.989163971629143e-13
5.1012753188297076e1	-4.964272239338246e1	2.8441207649529504e-13
5.126281570392599e1	-4.959444790882204e1	1.768206690420436e-13
5.151287821955489e1	-4.955278573483472e1	-5.601633442732159e-14
5.17629407351838e1	-4.951628678005258e1	1.0115138389149904e-13
5.201300325081271e1	-4.9484058575925516e1	-1.946969579410397e-13
5.226306576644161e1	-4.945523885433134e1	2.730309462039354e-13
5.251312828207052e1	-4.942935333522338e1	-1.7149095266391795e-13
5.276319079769943e1	-4.9405833913847914e1	-1.0736920400117917e-13
5.3013253313328335e1	-4.9384422721053745e1	-1.2457935527043591e-13
5.3263315828957246e1	-4.936469919769319e1	-1.8531455214717533e-13
5.351337834458615e1	-4.934656135167687e1	-1.9069965259623372e-13
5.3763440860215056e1	-4.9329671216549464e1	1.648844046294635e-14
5.401350337584397e1	-4.931401633546348e1	-2.4210802812034164e-13
5.426356589147287e1	-4.929929643861724e1	3.675200760636624e-13
